date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit,price_difference,discount_percentage,price_ratio,profit_margin,rolling_avg_demand,inventory_level_encoded,customer_segment_encoded,category_encoded
2025-11-23,P001,Wireless Headphones,Electronics,2261,2490,1500,6,11,1,0,Low,Standard,81,183141,61641,229,9.2,0.908,33.66,55.43,1,2,1
2025-11-24,P001,Wireless Headphones,Electronics,2567,2296,1500,0,11,0,0,Medium,Standard,35,89845,37345,-271,-11.8,1.118,41.57,48.14,2,2,1
2025-11-25,P001,Wireless Headphones,Electronics,2418,2637,1500,1,11,0,0,Medium,Standard,59,142662,54162,219,8.3,0.917,37.97,50.0,2,2,1
2025-11-25,P001,Wireless Headphones,Electronics,2371,2546,1500,1,11,0,0,Medium,Budget,63,149373,54873,175,6.87,0.931,36.74,50.43,2,0,1
2025-11-27,P001,Wireless Headphones,Electronics,2484,2148,1500,3,11,0,0,Low,Standard,11,27324,10824,-336,-15.64,1.156,39.61,48.29,1,2,1
2025-11-30,P001,Wireless Headphones,Electronics,2303,2253,1500,6,11,1,0,Low,Standard,69,158907,55407,-50,-2.22,1.022,34.87,49.29,1,2,1
2025-12-03,P001,Wireless Headphones,Electronics,2509,2867,1500,2,12,0,0,Low,Budget,92,230828,92828,358,12.49,0.875,40.22,58.57,1,0,1
2025-12-03,P001,Wireless Headphones,Electronics,2256,2161,1500,2,12,0,0,Low,Budget,42,94752,31752,-95,-4.4,1.044,33.51,53.0,1,0,1
2025-12-05,P001,Wireless Headphones,Electronics,2660,2710,1500,4,12,0,0,High,Budget,50,133000,58000,50,1.85,0.982,43.61,55.14,0,0,1
2025-12-07,P001,Wireless Headphones,Electronics,2264,2408,1500,6,12,1,0,Low,Budget,90,203760,68760,144,5.98,0.94,33.75,59.57,1,0,1
2025-12-09,P001,Wireless Headphones,Electronics,2261,2027,1500,1,12,0,0,High,Standard,3,6783,2283,-234,-11.54,1.115,33.66,51.0,0,2,1
2025-12-10,P001,Wireless Headphones,Electronics,2452,2508,1500,2,12,0,0,Low,Budget,47,115244,44744,56,2.23,0.978,38.83,56.14,1,0,1
2025-12-11,P001,Wireless Headphones,Electronics,2483,2427,1500,3,12,0,0,Medium,Budget,29,72007,28507,-56,-2.31,1.023,39.59,50.43,2,0,1
2025-12-11,P001,Wireless Headphones,Electronics,2609,2695,1500,3,12,0,0,High,Standard,58,151322,64322,86,3.19,0.968,42.51,45.57,0,2,1
2025-12-11,P001,Wireless Headphones,Electronics,2458,2446,1500,3,12,0,0,Medium,Standard,47,115526,45026,-12,-0.49,1.005,38.97,46.29,2,2,1
2025-12-11,P001,Wireless Headphones,Electronics,2502,2874,1500,3,12,0,0,Low,Premium,84,210168,84168,372,12.94,0.871,40.05,51.14,1,1,1
2025-12-11,P001,Wireless Headphones,Electronics,2641,2403,1500,3,12,0,0,Low,Standard,14,36974,15974,-238,-9.9,1.099,43.2,40.29,1,2,1
2025-12-11,P001,Wireless Headphones,Electronics,2549,2702,1500,3,12,0,0,Medium,Standard,88,224312,92312,153,5.66,0.943,41.15,52.43,2,2,1
2025-12-12,P001,Wireless Headphones,Electronics,2671,2915,1500,4,12,0,0,Medium,Premium,74,197654,86654,244,8.37,0.916,43.84,56.29,2,1,1
2025-12-12,P001,Wireless Headphones,Electronics,2726,2519,1500,4,12,0,0,High,Budget,42,114492,51492,-207,-8.22,1.082,44.97,58.14,0,0,1
2025-12-16,P001,Wireless Headphones,Electronics,2422,2347,1500,1,12,0,0,Medium,Budget,39,94458,35958,-75,-3.2,1.032,38.07,55.43,2,0,1
2025-12-17,P001,Wireless Headphones,Electronics,2323,2522,1500,2,12,0,0,Medium,Standard,73,169579,60079,199,7.89,0.921,35.43,59.14,2,2,1
2025-12-17,P001,Wireless Headphones,Electronics,2679,2973,1500,2,12,0,0,Low,Standard,60,160740,70740,294,9.89,0.901,44.01,55.71,1,2,1
2025-12-18,P001,Wireless Headphones,Electronics,2472,2509,1500,3,12,0,0,High,Budget,63,155736,61236,37,1.47,0.985,39.32,62.71,0,0,1
2025-12-18,P001,Wireless Headphones,Electronics,2559,2727,1500,3,12,0,0,Medium,Standard,72,184248,76248,168,6.16,0.938,41.38,60.43,2,2,1
2025-12-19,P001,Wireless Headphones,Electronics,2414,2478,1500,4,12,0,0,Medium,Standard,51,123114,46614,64,2.58,0.974,37.86,57.14,2,2,1
2025-12-22,P001,Wireless Headphones,Electronics,2352,2638,1500,0,12,0,0,High,Standard,89,209328,75828,286,10.84,0.892,36.22,63.86,0,2,1
2025-12-24,P001,Wireless Headphones,Electronics,2521,2533,1500,2,12,0,0,Low,Standard,35,88235,35735,12,0.47,0.995,40.5,63.29,1,2,1
2025-12-24,P001,Wireless Headphones,Electronics,2367,2113,1500,2,12,0,0,Low,Budget,18,42606,15606,-254,-12.02,1.12,36.63,55.43,1,0,1
2025-12-25,P001,Wireless Headphones,Electronics,2685,2996,1500,3,12,0,1,Low,Premium,128,343680,151680,311,10.38,0.896,44.13,65.14,1,1,1
2025-12-26,P001,Wireless Headphones,Electronics,2616,2459,1500,4,12,0,1,Medium,Standard,51,133416,56916,-157,-6.38,1.064,42.66,63.43,2,2,1
2025-12-27,P001,Wireless Headphones,Electronics,2675,3018,1500,5,12,1,0,High,Standard,82,219350,96350,343,11.37,0.886,43.93,64.86,0,2,1
2025-12-27,P001,Wireless Headphones,Electronics,2268,2038,1500,5,12,1,0,High,Budget,37,83916,28416,-230,-11.29,1.113,33.86,62.86,0,0,1
2025-12-27,P001,Wireless Headphones,Electronics,2268,2174,1500,5,12,1,0,Medium,Budget,46,104328,35328,-94,-4.32,1.043,33.86,56.71,2,0,1
2025-07-02,P002,Gaming Mouse,Electronics,1199,1117,780,2,7,0,0,Medium,Standard,29,34771,12151,-82,-7.34,1.073,34.95,29.0,2,2,1
2025-07-02,P002,Gaming Mouse,Electronics,1372,1242,780,2,7,0,0,Medium,Premium,19,26068,11248,-130,-10.47,1.105,43.15,24.0,2,1,1
2025-07-04,P002,Gaming Mouse,Electronics,1181,1123,780,4,7,0,0,Medium,Budget,38,44878,15238,-58,-5.16,1.052,33.95,28.67,2,0,1
2025-07-04,P002,Gaming Mouse,Electronics,1311,1406,780,4,7,0,0,Medium,Standard,34,44574,18054,95,6.76,0.932,40.5,30.0,2,2,1
2025-07-05,P002,Gaming Mouse,Electronics,1241,1120,780,5,7,1,0,Low,Budget,27,33507,12447,-121,-10.8,1.108,37.15,29.4,1,0,1
2025-07-06,P002,Gaming Mouse,Electronics,1289,1216,780,6,7,1,0,Medium,Premium,39,50271,19851,-73,-6.0,1.06,39.49,31.0,2,1,1
2025-07-06,P002,Gaming Mouse,Electronics,1393,1474,780,6,7,1,0,Low,Standard,58,80794,35554,81,5.5,0.945,44.01,34.86,1,2,1
2025-07-06,P002,Gaming Mouse,Electronics,1318,1483,780,6,7,1,0,Low,Premium,79,104122,42502,165,11.13,0.889,40.82,42.0,1,1,1
2025-07-10,P002,Gaming Mouse,Electronics,1249,1250,780,3,7,0,0,High,Standard,28,34972,13132,1,0.08,0.999,37.55,43.29,0,2,1
2025-07-10,P002,Gaming Mouse,Electronics,1222,1290,780,3,7,0,0,Medium,Budget,38,46436,16796,68,5.27,0.947,36.17,43.29,2,0,1
2025-07-11,P002,Gaming Mouse,Electronics,1340,1433,780,4,7,0,0,Medium,Standard,60,80400,33600,93,6.49,0.935,41.79,47.0,2,2,1
2025-07-13,P002,Gaming Mouse,Electronics,1272,1396,780,6,7,1,0,Low,Budget,52,66144,25584,124,8.88,0.911,38.68,50.57,1,0,1
2025-07-14,P002,Gaming Mouse,Electronics,1275,1162,780,0,7,0,0,Medium,Budget,30,38250,14850,-113,-9.72,1.097,38.82,49.29,2,0,1
2025-07-14,P002,Gaming Mouse,Electronics,1314,1173,780,0,7,0,0,Medium,Standard,34,44676,18156,-141,-12.02,1.12,40.64,45.86,2,2,1
2025-07-14,P002,Gaming Mouse,Electronics,1294,1143,780,0,7,0,0,Low,Premium,36,46584,18504,-151,-13.21,1.132,39.72,39.71,1,1,1
2025-07-14,P002,Gaming Mouse,Electronics,1315,1294,780,0,7,0,0,Medium,Standard,32,42080,17120,-21,-1.62,1.016,40.68,40.29,2,2,1
2025-07-15,P002,Gaming Mouse,Electronics,1384,1323,780,1,7,0,0,Medium,Premium,36,49824,21744,-61,-4.61,1.046,43.64,40.0,2,1,1
2025-07-15,P002,Gaming Mouse,Electronics,1224,1051,780,1,7,0,0,Medium,Standard,16,19584,7104,-173,-16.46,1.165,36.27,33.71,2,2,1
2025-07-16,P002,Gaming Mouse,Electronics,1236,1160,780,2,7,0,0,Low,Premium,59,72924,26904,-76,-6.55,1.066,36.89,34.71,1,1,1
2025-07-17,P002,Gaming Mouse,Electronics,1426,1377,780,3,7,0,0,Medium,Standard,7,9982,4522,-49,-3.56,1.036,45.3,31.43,2,2,1
2025-07-17,P002,Gaming Mouse,Electronics,1285,1359,780,3,7,0,0,High,Premium,28,35980,14140,74,5.45,0.946,39.3,30.57,0,1,1
2025-07-19,P002,Gaming Mouse,Electronics,1352,1307,780,5,7,1,0,Medium,Standard,49,66248,28028,-45,-3.44,1.034,42.31,32.43,2,2,1
2025-07-19,P002,Gaming Mouse,Electronics,1212,1254,780,5,7,1,0,Medium,Standard,65,78780,28080,42,3.35,0.967,35.64,37.14,2,2,1
2025-07-19,P002,Gaming Mouse,Electronics,1357,1361,780,5,7,1,0,Medium,Standard,32,43424,18464,4,0.29,0.997,42.52,36.57,2,2,1
2025-07-21,P002,Gaming Mouse,Electronics,1254,1170,780,0,7,0,0,Low,Standard,35,43890,16590,-84,-7.18,1.072,37.8,39.29,1,2,1
2025-07-21,P002,Gaming Mouse,Electronics,1253,1422,780,0,7,0,0,High,Standard,33,41349,15609,169,11.88,0.881,37.75,35.57,0,2,1
2025-07-22,P002,Gaming Mouse,Electronics,1235,1218,780,1,7,0,0,Low,Standard,54,66690,24570,-17,-1.4,1.014,36.84,42.29,1,2,1
2025-07-23,P002,Gaming Mouse,Electronics,1273,1244,780,2,7,0,0,Medium,Standard,21,26733,10353,-29,-2.33,1.023,38.73,41.29,2,2,1
2025-07-24,P002,Gaming Mouse,Electronics,1313,1147,780,3,7,0,0,High,Standard,15,19695,7995,-166,-14.47,1.145,40.59,36.43,0,2,1
2025-07-26,P002,Gaming Mouse,Electronics,1359,1222,780,5,7,1,0,Medium,Budget,34,46206,19686,-137,-11.21,1.112,42.6,32.0,2,0,1
2025-07-28,P002,Gaming Mouse,Electronics,1358,1195,780,0,7,0,0,High,Standard,24,32592,13872,-163,-13.64,1.136,42.56,30.86,0,2,1
2025-07-30,P002,Gaming Mouse,Electronics,1233,1285,780,2,7,0,0,Medium,Standard,45,55485,20385,52,4.05,0.96,36.74,32.29,2,2,1
2025-07-31,P002,Gaming Mouse,Electronics,1307,1189,780,3,7,0,0,Medium,Standard,32,41824,16864,-118,-9.92,1.099,40.32,32.14,2,2,1
2025-07-31,P002,Gaming Mouse,Electronics,1239,1310,780,3,7,0,0,Medium,Standard,44,54516,20196,71,5.42,0.946,37.05,30.71,2,2,1
2025-08-01,P002,Gaming Mouse,Electronics,1371,1405,780,4,8,0,0,High,Budget,25,34275,14775,34,2.42,0.976,43.11,31.29,0,0,1
2025-08-01,P002,Gaming Mouse,Electronics,1409,1544,780,4,8,0,0,Medium,Standard,33,46497,20757,135,8.74,0.913,44.64,33.86,2,2,1
2025-08-02,P002,Gaming Mouse,Electronics,1199,1363,780,5,8,1,0,Low,Budget,49,58751,20531,164,12.03,0.88,34.95,36.0,1,0,1
2025-08-03,P002,Gaming Mouse,Electronics,1258,1442,780,6,8,1,0,Medium,Budget,40,50320,19120,184,12.76,0.872,38.0,38.29,2,0,1
2025-08-05,P002,Gaming Mouse,Electronics,1234,1263,780,1,8,0,0,High,Standard,22,27148,9988,29,2.3,0.977,36.79,35.0,0,2,1
2025-08-05,P002,Gaming Mouse,Electronics,1306,1375,780,1,8,0,0,Medium,Budget,50,65300,26300,69,5.02,0.95,40.28,37.57,2,0,1
2025-08-05,P002,Gaming Mouse,Electronics,1182,1098,780,1,8,0,0,Low,Standard,30,35460,12060,-84,-7.65,1.077,34.01,35.57,1,2,1
2025-08-06,P002,Gaming Mouse,Electronics,1285,1264,780,2,8,0,0,High,Budget,33,42405,16665,-21,-1.66,1.017,39.3,36.71,0,0,1
2025-08-08,P002,Gaming Mouse,Electronics,1279,1297,780,4,8,0,0,Low,Budget,51,65229,25449,18,1.39,0.986,39.01,39.29,1,0,1
2025-08-08,P002,Gaming Mouse,Electronics,1243,1286,780,4,8,0,0,High,Standard,43,53449,19909,43,3.34,0.967,37.25,38.43,0,2,1
2025-08-08,P002,Gaming Mouse,Electronics,1354,1211,780,4,8,0,0,High,Budget,0,0,0,-143,-11.81,1.118,42.39,32.71,0,0,1
2025-08-09,P002,Gaming Mouse,Electronics,1310,1453,780,5,8,1,0,High,Standard,43,56330,22790,143,9.84,0.902,40.46,35.71,0,2,1
2025-08-09,P002,Gaming Mouse,Electronics,1305,1425,780,5,8,1,0,Medium,Standard,53,69165,27825,120,8.42,0.916,40.23,36.14,2,2,1
2025-08-10,P002,Gaming Mouse,Electronics,1261,1382,780,6,8,1,0,Low,Standard,78,98358,37518,121,8.76,0.912,38.14,43.0,1,2,1
2025-08-11,P002,Gaming Mouse,Electronics,1239,1112,780,0,8,0,0,Low,Budget,23,28497,10557,-127,-11.42,1.114,37.05,41.57,1,0,1
2025-08-12,P002,Gaming Mouse,Electronics,1391,1377,780,1,8,0,0,Medium,Standard,36,50076,21996,-14,-1.02,1.01,43.93,39.43,2,2,1
2025-08-12,P002,Gaming Mouse,Electronics,1253,1430,780,1,8,0,0,Medium,Budget,54,67662,25542,177,12.38,0.876,37.75,41.0,2,0,1
2025-08-13,P002,Gaming Mouse,Electronics,1183,1024,780,2,8,0,0,High,Standard,27,31941,10881,-159,-15.53,1.155,34.07,44.86,0,2,1
2025-08-13,P002,Gaming Mouse,Electronics,1350,1400,780,2,8,0,0,Low,Standard,54,72900,30780,50,3.57,0.964,42.22,46.43,1,2,1
2025-08-13,P002,Gaming Mouse,Electronics,1426,1618,780,2,8,0,0,Low,Premium,70,99820,45220,192,11.87,0.881,45.3,48.86,1,1,1
2025-08-13,P002,Gaming Mouse,Electronics,1174,1227,780,2,8,0,0,Medium,Standard,29,34046,11426,53,4.32,0.957,33.56,41.86,2,2,1
2025-08-14,P002,Gaming Mouse,Electronics,1399,1411,780,3,8,0,0,Medium,Standard,64,89536,39616,12,0.85,0.991,44.25,47.71,2,2,1
2025-08-14,P002,Gaming Mouse,Electronics,1179,1174,780,3,8,0,0,High,Premium,34,40086,13566,-5,-0.43,1.004,33.84,47.43,0,1,1
2025-08-14,P002,Gaming Mouse,Electronics,1221,1363,780,3,8,0,0,Low,Budget,49,59829,21609,142,10.42,0.896,36.12,46.71,1,0,1
2025-08-14,P002,Gaming Mouse,Electronics,1354,1300,780,3,8,0,0,Medium,Budget,29,39266,16646,-54,-4.15,1.042,42.39,47.0,2,0,1
2025-08-16,P002,Gaming Mouse,Electronics,1386,1420,780,5,8,1,1,Medium,Premium,83,115038,50298,34,2.39,0.976,43.72,51.14,2,1,1
2025-08-16,P002,Gaming Mouse,Electronics,1232,1160,780,5,8,1,1,Medium,Budget,50,61600,22600,-72,-6.21,1.062,36.69,48.29,2,0,1
2025-08-19,P002,Gaming Mouse,Electronics,1323,1253,780,1,8,0,0,Low,Standard,48,63504,26064,-70,-5.59,1.056,41.04,51.0,1,2,1
2025-08-19,P002,Gaming Mouse,Electronics,1316,1485,780,1,8,0,0,Medium,Standard,59,77644,31624,169,11.38,0.886,40.73,50.29,2,2,1
2025-08-20,P002,Gaming Mouse,Electronics,1383,1466,780,2,8,0,0,Medium,Budget,15,20745,9045,83,5.66,0.943,43.6,47.57,2,0,1
2025-08-20,P002,Gaming Mouse,Electronics,1185,1122,780,2,8,0,0,Medium,Standard,13,15405,5265,-63,-5.61,1.056,34.18,42.43,2,2,1
2025-08-21,P002,Gaming Mouse,Electronics,1394,1349,780,3,8,0,0,High,Premium,43,59942,26402,-45,-3.34,1.033,44.05,44.43,0,1,1
2025-08-21,P002,Gaming Mouse,Electronics,1393,1308,780,3,8,0,0,Low,Budget,54,75222,33102,-85,-6.5,1.065,44.01,40.29,1,0,1
2025-08-22,P002,Gaming Mouse,Electronics,1301,1254,780,4,8,0,0,Medium,Premium,54,70254,28134,-47,-3.75,1.037,40.05,40.86,2,1,1
2025-08-22,P002,Gaming Mouse,Electronics,1233,1274,780,4,8,0,0,Medium,Budget,39,48087,17667,41,3.22,0.968,36.74,39.57,2,0,1
2025-08-22,P002,Gaming Mouse,Electronics,1308,1304,780,4,8,0,0,High,Standard,20,26160,10560,-4,-0.31,1.003,40.37,34.0,0,2,1
2025-08-27,P002,Gaming Mouse,Electronics,1258,1275,780,2,8,0,0,Low,Standard,51,64158,24378,17,1.33,0.987,38.0,39.14,1,2,1
2025-08-29,P002,Gaming Mouse,Electronics,1343,1169,780,4,8,0,0,Medium,Budget,0,0,0,-174,-14.88,1.149,41.92,37.29,2,0,1
2025-08-30,P002,Gaming Mouse,Electronics,1274,1290,780,5,8,1,0,High,Standard,66,84084,32604,16,1.24,0.988,38.78,40.57,0,2,1
2025-08-30,P002,Gaming Mouse,Electronics,1170,1232,780,5,8,1,0,Medium,Standard,40,46800,15600,62,5.03,0.95,33.33,38.57,2,2,1
2025-09-02,P002,Gaming Mouse,Electronics,1291,1243,780,1,9,0,0,Medium,Standard,36,46476,18396,-48,-3.86,1.039,39.58,36.0,2,2,1
2025-09-04,P002,Gaming Mouse,Electronics,1252,1412,780,3,9,0,0,High,Premium,38,47576,17936,160,11.33,0.887,37.7,35.86,0,1,1
2025-09-04,P002,Gaming Mouse,Electronics,1353,1420,780,3,9,0,0,Medium,Premium,34,46002,19482,67,4.72,0.953,42.35,37.86,2,1,1
2025-09-05,P002,Gaming Mouse,Electronics,1347,1208,780,4,9,0,0,High,Standard,6,8082,3402,-139,-11.51,1.115,42.09,31.43,0,2,1
2025-09-06,P002,Gaming Mouse,Electronics,1336,1476,780,5,9,1,0,Medium,Premium,66,88176,36696,140,9.49,0.905,41.62,40.86,2,1,1
2025-09-06,P002,Gaming Mouse,Electronics,1176,1156,780,5,9,1,0,Medium,Budget,59,69384,23364,-20,-1.73,1.017,33.67,39.86,2,0,1
2025-09-08,P002,Gaming Mouse,Electronics,1333,1241,780,0,9,0,0,Medium,Premium,48,63984,26544,-92,-7.41,1.074,41.49,41.0,2,1,1
2025-09-08,P002,Gaming Mouse,Electronics,1359,1378,780,0,9,0,0,Low,Premium,55,74745,31845,19,1.38,0.986,42.6,43.71,1,1,1
2025-09-08,P002,Gaming Mouse,Electronics,1277,1204,780,0,9,0,0,High,Standard,14,17878,6958,-73,-6.06,1.061,38.92,40.29,0,2,1
2025-09-09,P002,Gaming Mouse,Electronics,1267,1226,780,1,9,0,0,Medium,Budget,21,26607,10227,-41,-3.34,1.033,38.44,38.43,2,0,1
2025-09-10,P002,Gaming Mouse,Electronics,1192,1196,780,2,9,0,0,High,Premium,49,58408,20188,4,0.33,0.997,34.56,44.57,0,1,1
2025-09-12,P002,Gaming Mouse,Electronics,1416,1490,780,4,9,0,0,Medium,Budget,44,62304,27984,74,4.97,0.95,44.92,41.43,2,0,1
2025-09-12,P002,Gaming Mouse,Electronics,1202,1134,780,4,9,0,0,Medium,Standard,28,33656,11816,-68,-6.0,1.06,35.11,37.0,2,2,1
2025-09-14,P002,Gaming Mouse,Electronics,1246,1106,780,6,9,1,0,High,Standard,31,38626,14446,-140,-12.66,1.127,37.4,34.57,0,2,1
2025-09-14,P002,Gaming Mouse,Electronics,1332,1390,780,6,9,1,0,High,Standard,61,81252,33672,58,4.17,0.958,41.44,35.43,0,2,1
2025-09-14,P002,Gaming Mouse,Electronics,1173,1336,780,6,9,1,0,Medium,Standard,41,48093,16113,163,12.2,0.878,33.5,39.29,2,2,1
2025-09-14,P002,Gaming Mouse,Electronics,1215,1033,780,6,9,1,0,High,Standard,25,30375,10875,-182,-17.62,1.176,35.8,39.86,0,2,1
2025-09-16,P002,Gaming Mouse,Electronics,1201,1104,780,1,9,0,0,Low,Standard,44,52844,18524,-97,-8.79,1.088,35.05,39.14,1,2,1
2025-09-16,P002,Gaming Mouse,Electronics,1182,1320,780,1,9,0,0,Medium,Standard,50,59100,20100,138,10.45,0.895,34.01,40.0,2,2,1
2025-09-16,P002,Gaming Mouse,Electronics,1262,1226,780,1,9,0,0,High,Budget,31,39122,14942,-36,-2.94,1.029,38.19,40.43,0,0,1
2025-09-18,P002,Gaming Mouse,Electronics,1344,1188,780,3,9,0,0,Medium,Standard,8,10752,4512,-156,-13.13,1.131,41.96,37.14,2,2,1
2025-09-18,P002,Gaming Mouse,Electronics,1186,1229,780,3,9,0,0,Medium,Budget,23,27278,9338,43,3.5,0.965,34.23,31.71,2,0,1
2025-09-19,P002,Gaming Mouse,Electronics,1343,1416,780,4,9,0,0,Medium,Budget,25,33575,14075,73,5.16,0.948,41.92,29.43,2,0,1
2025-09-19,P002,Gaming Mouse,Electronics,1208,1290,780,4,9,0,0,Medium,Standard,34,41072,14552,82,6.36,0.936,35.43,30.71,2,2,1
2025-09-19,P002,Gaming Mouse,Electronics,1185,1045,780,4,9,0,0,Medium,Standard,37,43845,14985,-140,-13.4,1.134,34.18,29.71,2,2,1
2025-09-22,P002,Gaming Mouse,Electronics,1193,1247,780,0,9,0,0,Medium,Standard,54,64422,22302,54,4.33,0.957,34.62,30.29,2,2,1
2025-09-22,P002,Gaming Mouse,Electronics,1304,1166,780,0,9,0,0,Low,Standard,1,1304,524,-138,-11.84,1.118,40.18,26.0,1,2,1
2025-09-23,P002,Gaming Mouse,Electronics,1378,1544,780,1,9,0,0,Medium,Premium,67,92326,40066,166,10.75,0.892,43.4,34.43,2,1,1
2025-09-23,P002,Gaming Mouse,Electronics,1332,1231,780,1,9,0,0,High,Standard,32,42624,17664,-101,-8.2,1.082,41.44,35.71,0,2,1
2025-09-23,P002,Gaming Mouse,Electronics,1274,1246,780,1,9,0,0,High,Standard,50,63700,24700,-28,-2.25,1.022,38.78,39.29,0,2,1
2025-09-24,P002,Gaming Mouse,Electronics,1264,1280,780,2,9,0,0,Low,Standard,31,39184,15004,16,1.25,0.988,38.29,38.86,1,2,1
2025-09-24,P002,Gaming Mouse,Electronics,1311,1185,780,2,9,0,0,Medium,Standard,13,17043,6903,-126,-10.63,1.106,40.5,35.43,2,2,1
2025-09-24,P002,Gaming Mouse,Electronics,1215,1348,780,2,9,0,0,Medium,Premium,33,40095,14355,133,9.87,0.901,35.8,32.43,2,1,1
2025-09-25,P002,Gaming Mouse,Electronics,1407,1252,780,3,9,0,0,Medium,Budget,7,9849,4389,-155,-12.38,1.124,44.56,33.29,2,0,1
2025-09-25,P002,Gaming Mouse,Electronics,1339,1157,780,3,9,0,0,Low,Budget,28,37492,15652,-182,-15.73,1.157,41.75,27.71,1,0,1
2025-09-25,P002,Gaming Mouse,Electronics,1405,1594,780,3,9,0,0,High,Standard,48,67440,30000,189,11.86,0.881,44.48,30.0,0,2,1
2025-09-25,P002,Gaming Mouse,Electronics,1202,1279,780,3,9,0,0,Low,Standard,53,63706,22366,77,6.02,0.94,35.11,30.43,1,2,1
2025-09-27,P002,Gaming Mouse,Electronics,1208,1265,780,5,9,1,0,Low,Premium,77,93016,32956,57,4.51,0.955,35.43,37.0,1,1,1
2025-09-27,P002,Gaming Mouse,Electronics,1178,1207,780,5,9,1,0,Medium,Budget,34,40052,13532,29,2.4,0.976,33.79,40.0,2,0,1
2025-09-30,P002,Gaming Mouse,Electronics,1195,1198,780,1,9,0,0,Low,Standard,42,50190,17430,3,0.25,0.997,34.73,41.29,1,2,1
2025-10-01,P002,Gaming Mouse,Electronics,1210,1227,780,2,10,0,0,Medium,Standard,48,58080,20640,17,1.39,0.986,35.54,47.14,2,2,1
2025-10-07,P002,Gaming Mouse,Electronics,1269,1143,780,1,10,0,0,Medium,Standard,5,6345,2445,-126,-11.02,1.11,38.53,43.86,2,2,1
2025-10-08,P002,Gaming Mouse,Electronics,1394,1580,780,2,10,0,0,Low,Budget,50,69700,30700,186,11.77,0.882,44.05,44.14,1,0,1
2025-10-09,P002,Gaming Mouse,Electronics,1348,1418,780,3,10,0,0,High,Premium,69,93012,39192,70,4.94,0.951,42.14,46.43,0,1,1
2025-10-09,P002,Gaming Mouse,Electronics,1196,1255,780,3,10,0,0,Medium,Budget,18,21528,7488,59,4.7,0.953,34.78,38.0,2,0,1
2025-10-09,P002,Gaming Mouse,Electronics,1255,1106,780,3,10,0,0,Medium,Premium,43,53965,20425,-149,-13.47,1.135,37.85,39.29,2,1,1
2025-10-09,P002,Gaming Mouse,Electronics,1265,1196,780,3,10,0,0,Medium,Budget,44,55660,21340,-69,-5.77,1.058,38.34,39.57,2,0,1
2025-10-10,P002,Gaming Mouse,Electronics,1195,1128,780,4,10,0,0,High,Premium,33,39435,13695,-67,-5.94,1.059,34.73,37.43,0,1,1
2025-10-10,P002,Gaming Mouse,Electronics,1307,1215,780,4,10,0,0,High,Standard,23,30061,12121,-92,-7.57,1.076,40.32,40.0,0,2,1
2025-10-12,P002,Gaming Mouse,Electronics,1302,1422,780,6,10,1,0,Medium,Budget,62,80724,32364,120,8.44,0.916,40.09,41.71,2,0,1
2025-10-14,P002,Gaming Mouse,Electronics,1406,1269,780,1,10,0,0,Low,Premium,23,32338,14398,-137,-10.8,1.108,44.52,35.14,1,1,1
2025-10-14,P002,Gaming Mouse,Electronics,1305,1419,780,1,10,0,0,Low,Premium,57,74385,29925,114,8.03,0.92,40.23,40.71,1,1,1
2025-10-15,P002,Gaming Mouse,Electronics,1268,1234,780,2,10,0,0,High,Standard,44,55792,21472,-34,-2.76,1.028,38.49,40.86,0,2,1
2025-10-15,P002,Gaming Mouse,Electronics,1319,1388,780,2,10,0,0,High,Standard,45,59355,24255,69,4.97,0.95,40.86,41.0,0,2,1
2025-10-16,P002,Gaming Mouse,Electronics,1246,1261,780,3,10,0,0,Medium,Standard,53,66038,24698,15,1.19,0.988,37.4,43.86,2,2,1
2025-10-17,P002,Gaming Mouse,Electronics,1331,1320,780,4,10,0,0,Medium,Standard,18,23958,9918,-11,-0.83,1.008,41.4,43.14,2,2,1
2025-10-18,P002,Gaming Mouse,Electronics,1358,1192,780,5,10,1,0,Medium,Standard,36,48888,20808,-166,-13.93,1.139,42.56,39.43,2,2,1
2025-10-18,P002,Gaming Mouse,Electronics,1390,1312,780,5,10,1,0,Medium,Standard,35,48650,21350,-78,-5.95,1.059,43.88,41.14,2,2,1
2025-10-18,P002,Gaming Mouse,Electronics,1282,1175,780,5,10,1,0,Medium,Standard,40,51280,20080,-107,-9.11,1.091,39.16,38.71,2,2,1
2025-10-19,P002,Gaming Mouse,Electronics,1378,1498,780,6,10,1,0,Medium,Standard,80,110240,47840,120,8.01,0.92,43.4,43.86,2,2,1
2025-10-19,P002,Gaming Mouse,Electronics,1201,1192,780,6,10,1,0,High,Budget,51,61251,21471,-9,-0.76,1.008,35.05,44.71,0,0,1
2025-10-20,P002,Gaming Mouse,Electronics,1339,1488,780,0,10,0,1,Medium,Standard,82,109798,45838,149,10.01,0.9,41.75,48.86,2,2,1
2025-10-21,P002,Gaming Mouse,Electronics,1214,1185,780,1,10,0,1,High,Standard,78,94692,33852,-29,-2.45,1.024,35.75,57.43,0,2,1
2025-10-23,P002,Gaming Mouse,Electronics,1281,1177,780,3,10,0,1,Medium,Budget,59,75579,29559,-104,-8.84,1.088,39.11,60.71,2,0,1
